char, level, race, charclass, zone, guild, timestamp
64923,70,Tauren,Druid,Terokkar Forest,103,01/01/08 16:03:34
1567,70,Tauren,Druid,Nagrand Arena,186,01/01/08 16:03:34
54994,70,Tauren,Druid,The Steamvault,103,01/01/08 16:03:34
2085,70,Tauren,Druid,Arathi Basin,101,01/01/08 16:03:34
427,70,Tauren,Druid,Arathi Basin,79,01/01/08 16:03:34
30763,1,Troll,Warrior,Orgrimmar,-1,01/01/08 16:03:39
65060,12,Troll,Shaman,Orgrimmar,282,01/01/08 16:03:39
182,1,Troll,Hunter,Durotar,-1,01/01/08 16:03:39
65542,7,Troll,Hunter,Durotar,-1,01/01/08 16:03:39
62529,39,Troll,Warrior,Stranglethorn Vale,216,01/01/08 16:03:39
64598,39,Troll,Hunter,Stranglethorn Vale,4,01/01/08 16:03:39
64875,32,Troll,Hunter,Silverpine Forest,-1,01/01/08 16:03:39
22488,63,Troll,Hunter,Orgrimmar,156,01/01/08 16:03:44
19534,56,Troll,Rogue,Ashenvale,5,01/01/08 16:03:44
64580,55,Troll,Hunter,Feralas,282,01/01/08 16:03:44
10263,59,Troll,Rogue,Felwood,79,01/01/08 16:03:44
28957,67,Troll,Mage,Mana-Tombs,101,01/01/08 16:03:49
230,70,Troll,Warrior,Karazhan,103,01/01/08 16:03:55
236,70,Troll,Warrior,Eye of the Storm,5,01/01/08 16:03:55
417,70,Troll,Warrior,Arathi Basin,101,01/01/08 16:03:55
32661,70,Troll,Hunter,Blade's Edge Mountains,62,01/01/08 16:04:00
20958,70,Troll,Hunter,Shadowfang Keep,205,01/01/08 16:04:00
23328,70,Troll,Hunter,Warsong Gulch,5,01/01/08 16:04:00
59176,70,Troll,Hunter,Terokkar Forest,167,01/01/08 16:04:00
22246,70,Troll,Hunter,Zul'Farrak,243,01/01/08 16:04:00
2970,70,Troll,Hunter,Netherstorm,79,01/01/08 16:04:00
2916,70,Troll,Hunter,Zangarmarsh,53,01/01/08 16:04:00
1131,70,Troll,Hunter,Arathi Basin,101,01/01/08 16:04:00
46502,70,Troll,Hunter,The Mechanar,161,01/01/08 16:04:00
22102,70,Troll,Rogue,Blade's Edge Mountains,35,01/01/08 16:04:05
590,70,Troll,Rogue,Orgrimmar,103,01/01/08 16:04:05
21895,70,Troll,Rogue,Alterac Valley,103,01/01/08 16:04:05
32590,70,Troll,Rogue,Old Hillsbrad Foothills,161,01/01/08 16:04:05
28651,70,Troll,Rogue,Warsong Gulch,53,01/01/08 16:04:05
30379,70,Troll,Rogue,Shattrath City,19,01/01/08 16:04:05
195,70,Troll,Rogue,Shattrath City,53,01/01/08 16:04:05
27853,70,Troll,Rogue,The Steamvault,103,01/01/08 16:04:05
30974,70,Troll,Rogue,Zangarmarsh,103,01/01/08 16:04:05
22666,70,Troll,Shaman,Shadowmoon Valley,5,01/01/08 16:04:10
18473,70,Troll,Priest,Blade's Edge Mountains,79,01/01/08 16:04:15
28749,70,Troll,Priest,Karazhan,103,01/01/08 16:04:15
28323,70,Troll,Priest,Karazhan,204,01/01/08 16:04:15
246,70,Troll,Priest,Hellfire Peninsula,19,01/01/08 16:04:15
21822,70,Troll,Priest,Hellfire Ramparts,97,01/01/08 16:04:15
1943,70,Troll,Priest,Orgrimmar,19,01/01/08 16:04:15
32098,70,Troll,Priest,Mana-Tombs,104,01/01/08 16:04:15
46188,70,Troll,Mage,Karazhan,35,01/01/08 16:04:20
1243,70,Troll,Mage,Orgrimmar,5,01/01/08 16:04:20
64784,70,Troll,Mage,Coilfang: The Slave Pens,104,01/01/08 16:04:20
22382,70,Troll,Mage,Shattrath City,105,01/01/08 16:04:20
203,70,Troll,Mage,Shattrath City,101,01/01/08 16:04:20
38482,70,Troll,Mage,Stratholme,282,01/01/08 16:04:20
12111,70,Troll,Mage,The Botanica,104,01/01/08 16:04:20
22934,70,Troll,Mage,Terokkar Forest,282,01/01/08 16:04:20
7282,70,Troll,Mage,Nagrand,290,01/01/08 16:04:20
49286,70,Troll,Mage,Arathi Basin,103,01/01/08 16:04:20
28928,30,Undead,Mage,Thousand Needles,-1,01/01/08 16:04:25
52722,43,Undead,Mage,Dustwallow Marsh,-1,01/01/08 16:04:25
64214,23,Undead,Warlock,Hillsbrad Foothills,167,01/01/08 16:04:25
49580,25,Undead,Mage,Hillsbrad Foothills,-1,01/01/08 16:04:25
64824,33,Undead,Warrior,Hillsbrad Foothills,-1,01/01/08 16:04:25
62336,14,Undead,Mage,Undercity,273,01/01/08 16:04:25
56848,15,Undead,Warlock,Undercity,-1,01/01/08 16:04:25
63666,17,Undead,Rogue,Undercity,79,01/01/08 16:04:25
62511,28,Undead,Rogue,Undercity,251,01/01/08 16:04:25
22311,47,Undead,Mage,Undercity,282,01/01/08 16:04:25
65025,22,Undead,Warlock,Shadowfang Keep,282,01/01/08 16:04:25
65392,5,Undead,Rogue,Tirisfal Glades,-1,01/01/08 16:04:25
58628,12,Undead,Rogue,Tirisfal Glades,-1,01/01/08 16:04:25
24370,50,Undead,Warlock,Shattrath City,166,01/01/08 16:04:25
64031,49,Undead,Warrior,Desolace,-1,01/01/08 16:04:25
26257,29,Undead,Mage,Stonetalon Mountains,35,01/01/08 16:04:25
64675,42,Undead,Warlock,Stranglethorn Vale,-1,01/01/08 16:04:25
62272,18,Undead,Warlock,The Barrens,-1,01/01/08 16:04:25
27202,50,Undead,Priest,The Hinterlands,266,01/01/08 16:04:25
65510,14,Undead,Rogue,Silverpine Forest,-1,01/01/08 16:04:25
62620,16,Undead,Rogue,Ghostlands,243,01/01/08 16:04:25
62457,59,Undead,Mage,Hellfire Peninsula,103,01/01/08 16:04:31
23584,59,Undead,Mage,Hellfire Peninsula,189,01/01/08 16:04:31
24802,60,Undead,Mage,Hellfire Peninsula,136,01/01/08 16:04:31
22576,61,Undead,Warrior,Hellfire Peninsula,35,01/01/08 16:04:31
52751,56,Undead,Priest,Orgrimmar,53,01/01/08 16:04:31
48223,59,Undead,Mage,Undercity,167,01/01/08 16:04:31
34666,62,Undead,Warlock,Undercity,243,01/01/08 16:04:31
32818,61,Undead,Mage,Eastern Plaguelands,167,01/01/08 16:04:31
51708,64,Undead,Rogue,Nagrand,258,01/01/08 16:04:31
63425,56,Undead,Priest,Azshara,253,01/01/08 16:04:31
31145,52,Undead,Warlock,Feralas,167,01/01/08 16:04:31
28699,56,Undead,Mage,Felwood,-1,01/01/08 16:04:31
64860,64,Undead,Warlock,Zangarmarsh,-1,01/01/08 16:04:31
1905,65,Undead,Warlock,Terokkar Forest,4,01/01/08 16:04:36
58571,65,Undead,Warlock,Terokkar Forest,167,01/01/08 16:04:36
26082,66,Undead,Priest,Nagrand,5,01/01/08 16:04:36
4198,66,Undead,Priest,Nagrand,53,01/01/08 16:04:36
51350,68,Undead,Warlock,Tanaris,167,01/01/08 16:04:41
20884,69,Undead,Rogue,Shadowmoon Valley,165,01/01/08 16:04:41
61883,69,Undead,Rogue,Warsong Gulch,291,01/01/08 16:04:41
1231,67,Undead,Priest,Terokkar Forest,4,01/01/08 16:04:41
60236,68,Undead,Warrior,Netherstorm,-1,01/01/08 16:04:41
22543,70,Undead,Mage,Blade's Edge Mountains,101,01/01/08 16:04:46
22442,70,Undead,Mage,Blade's Edge Mountains,103,01/01/08 16:04:46
10790,70,Undead,Mage,Karazhan,103,01/01/08 16:04:46
1177,70,Undead,Mage,Hellfire Ramparts,97,01/01/08 16:04:46
44650,70,Undead,Mage,Shattrath City,53,01/01/08 16:04:46
31708,70,Undead,Mage,Shattrath City,-1,01/01/08 16:04:46
22777,70,Undead,Mage,Mana-Tombs,174,01/01/08 16:04:46
53102,70,Undead,Mage,Terokkar Forest,167,01/01/08 16:04:46
32141,70,Undead,Mage,The Shattered Halls,167,01/01/08 16:04:46
21930,70,Undead,Mage,Nagrand,5,01/01/08 16:04:46
929,70,Undead,Mage,Nagrand,5,01/01/08 16:04:46
52990,70,Undead,Mage,Netherstorm,161,01/01/08 16:04:46
7842,70,Undead,Mage,Netherstorm,62,01/01/08 16:04:46
20995,70,Undead,Mage,The Barrens,53,01/01/08 16:04:46
22453,70,Undead,Mage,Zangarmarsh,103,01/01/08 16:04:46
2763,70,Undead,Mage,The Hinterlands,169,01/01/08 16:04:46
56232,70,Undead,Mage,Arathi Basin,101,01/01/08 16:04:46
22038,70,Undead,Mage,The Mechanar,103,01/01/08 16:04:46
37014,70,Undead,Priest,Orgrimmar,174,01/01/08 16:04:51
22176,70,Undead,Priest,Orgrimmar,101,01/01/08 16:04:51
22323,70,Undead,Priest,Coilfang: The Slave Pens,103,01/01/08 16:04:51
54289,70,Undead,Priest,Old Hillsbrad Foothills,161,01/01/08 16:04:51
29692,70,Undead,Priest,Shadowmoon Valley,5,01/01/08 16:04:51
30589,70,Undead,Priest,Shattrath City,101,01/01/08 16:04:51
941,70,Undead,Priest,Shattrath City,19,01/01/08 16:04:51
19566,70,Undead,Priest,Shattrath City,5,01/01/08 16:04:51
24390,70,Undead,Priest,Mana-Tombs,174,01/01/08 16:04:51
26610,70,Undead,Priest,The Botanica,204,01/01/08 16:04:51
13619,70,Undead,Priest,Terokkar Forest,281,01/01/08 16:04:51
26156,70,Undead,Priest,Terokkar Forest,243,01/01/08 16:04:51
2166,70,Undead,Priest,The Shattered Halls,62,01/01/08 16:04:51
9175,70,Undead,Priest,Netherstorm,161,01/01/08 16:04:51
25213,70,Undead,Priest,Arathi Basin,62,01/01/08 16:04:51
60698,70,Undead,Priest,The Mechanar,253,01/01/08 16:04:51
323,70,Undead,Rogue,Hellfire Ramparts,9,01/01/08 16:04:56
53439,70,Undead,Rogue,Sethekk Halls,35,01/01/08 16:04:56
27595,70,Undead,Rogue,Orgrimmar,104,01/01/08 16:04:56
362,70,Undead,Rogue,Alterac Valley,19,01/01/08 16:04:56
4858,70,Undead,Rogue,Warsong Gulch,104,01/01/08 16:04:56
21500,70,Undead,Rogue,Shattrath City,53,01/01/08 16:04:56
61389,70,Undead,Rogue,Eye of the Storm,167,01/01/08 16:04:56
63302,70,Undead,Rogue,Mana-Tombs,161,01/01/08 16:04:56
22357,70,Undead,Rogue,Desolace,167,01/01/08 16:04:56
1639,70,Undead,Rogue,Ruins of Lordaeron,19,01/01/08 16:04:56
26098,70,Undead,Rogue,Netherstorm,53,01/01/08 16:04:56
22678,70,Undead,Rogue,Arathi Basin,104,01/01/08 16:04:56
22662,70,Undead,Rogue,Arathi Highlands,101,01/01/08 16:04:56
22908,70,Undead,Warlock,Blade's Edge Mountains,19,01/01/08 16:05:01
22511,70,Undead,Warlock,Karazhan,103,01/01/08 16:05:01
14888,70,Undead,Warlock,Karazhan,103,01/01/08 16:05:01
16597,70,Undead,Warlock,Sethekk Halls,103,01/01/08 16:05:01
397,70,Undead,Warlock,Orgrimmar,53,01/01/08 16:05:01
21951,70,Undead,Warlock,Orgrimmar,103,01/01/08 16:05:01
394,70,Undead,Warlock,Alterac Valley,35,01/01/08 16:05:01
11706,70,Undead,Warlock,Alterac Valley,101,01/01/08 16:05:01
944,70,Undead,Warlock,Shadowmoon Valley,5,01/01/08 16:05:01
58444,70,Undead,Warlock,Shadowmoon Valley,165,01/01/08 16:05:01
36332,70,Undead,Warlock,Warsong Gulch,62,01/01/08 16:05:01
10641,70,Undead,Warlock,Warsong Gulch,290,01/01/08 16:05:01
22440,70,Undead,Warlock,Eye of the Storm,103,01/01/08 16:05:01
17528,70,Undead,Warlock,Eye of the Storm,-1,01/01/08 16:05:01
23060,70,Undead,Warlock,Eye of the Storm,216,01/01/08 16:05:01
57702,70,Undead,Warlock,Eye of the Storm,291,01/01/08 16:05:01
54261,70,Undead,Warlock,Mana-Tombs,-1,01/01/08 16:05:01
29645,70,Undead,Warlock,Terokkar Forest,101,01/01/08 16:05:01
22782,70,Undead,Warlock,Nagrand,104,01/01/08 16:05:01
41729,70,Undead,Warlock,Nagrand Arena,103,01/01/08 16:05:01
12933,70,Undead,Warlock,Nagrand Arena,62,01/01/08 16:05:01
640,70,Undead,Warlock,Netherstorm,5,01/01/08 16:05:01
61473,70,Undead,Warlock,Netherstorm,167,01/01/08 16:05:01
12666,70,Undead,Warlock,Netherstorm,161,01/01/08 16:05:01
23937,70,Undead,Warlock,Arathi Basin,104,01/01/08 16:05:01
59791,70,Undead,Warrior,Orgrimmar,103,01/01/08 16:05:06
29999,70,Undead,Warrior,Shadowmoon Valley,165,01/01/08 16:05:06
60580,70,Undead,Warrior,Shattrath City,204,01/01/08 16:05:06
1449,70,Undead,Warrior,The Botanica,5,01/01/08 16:05:06
65581,7,Blood Elf,Rogue,Tirisfal Glades,-1,01/01/08 16:05:11
65423,6,Blood Elf,Hunter,Eversong Woods,-1,01/01/08 16:05:11
65512,7,Blood Elf,Paladin,Eversong Woods,79,01/01/08 16:05:11
65072,8,Blood Elf,Priest,Eversong Woods,101,01/01/08 16:05:11
65574,9,Blood Elf,Priest,Eversong Woods,-1,01/01/08 16:05:11
65469,10,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 16:05:11
46410,11,Blood Elf,Mage,Eversong Woods,-1,01/01/08 16:05:17
46393,12,Blood Elf,Paladin,Eversong Woods,-1,01/01/08 16:05:17
46094,20,Blood Elf,Mage,Silvermoon City,-1,01/01/08 16:05:17
41436,20,Blood Elf,Paladin,Silvermoon City,282,01/01/08 16:05:17
65562,11,Blood Elf,Warlock,Ghostlands,-1,01/01/08 16:05:17
64465,14,Blood Elf,Hunter,Ghostlands,-1,01/01/08 16:05:17
46144,14,Blood Elf,Rogue,Ghostlands,251,01/01/08 16:05:17
63434,15,Blood Elf,Paladin,Ghostlands,282,01/01/08 16:05:17
65052,15,Blood Elf,Paladin,Ghostlands,-1,01/01/08 16:05:17
65040,15,Blood Elf,Warlock,Ghostlands,-1,01/01/08 16:05:17
65331,16,Blood Elf,Mage,Ghostlands,167,01/01/08 16:05:17
41252,16,Blood Elf,Paladin,Ghostlands,103,01/01/08 16:05:17
64983,18,Blood Elf,Paladin,Ghostlands,282,01/01/08 16:05:17
65066,19,Blood Elf,Priest,Ghostlands,-1,01/01/08 16:05:17
64635,19,Blood Elf,Paladin,Ghostlands,-1,01/01/08 16:05:17
64558,25,Blood Elf,Paladin,Thousand Needles,-1,01/01/08 16:05:22
65230,24,Blood Elf,Hunter,Orgrimmar,-1,01/01/08 16:05:22
37186,24,Blood Elf,Rogue,Orgrimmar,-1,01/01/08 16:05:22
65420,23,Blood Elf,Paladin,Hillsbrad Foothills,-1,01/01/08 16:05:22
35730,24,Blood Elf,Paladin,Hillsbrad Foothills,282,01/01/08 16:05:22
52234,25,Blood Elf,Warlock,Hillsbrad Foothills,282,01/01/08 16:05:22
63818,28,Blood Elf,Priest,Hillsbrad Foothills,-1,01/01/08 16:05:22
63650,28,Blood Elf,Paladin,Hillsbrad Foothills,-1,01/01/08 16:05:22
63662,29,Blood Elf,Paladin,Hillsbrad Foothills,282,01/01/08 16:05:22
65322,24,Blood Elf,Rogue,Undercity,-1,01/01/08 16:05:22
46735,25,Blood Elf,Priest,Stonetalon Mountains,-1,01/01/08 16:05:22
64796,22,Blood Elf,Priest,The Barrens,-1,01/01/08 16:05:22
47981,30,Blood Elf,Warlock,The Barrens,-1,01/01/08 16:05:22
63584,30,Blood Elf,Warlock,The Barrens,251,01/01/08 16:05:22
56652,21,Blood Elf,Paladin,Silvermoon City,-1,01/01/08 16:05:22
48246,32,Blood Elf,Priest,Desolace,53,01/01/08 16:05:27
64656,36,Blood Elf,Paladin,Stranglethorn Vale,282,01/01/08 16:05:27
44387,38,Blood Elf,Paladin,Stranglethorn Vale,289,01/01/08 16:05:27
62995,39,Blood Elf,Hunter,Stranglethorn Vale,293,01/01/08 16:05:27
64408,38,Blood Elf,Priest,Badlands,256,01/01/08 16:05:27
37036,38,Blood Elf,Priest,Arathi Highlands,282,01/01/08 16:05:27
60500,41,Blood Elf,Rogue,Thousand Needles,-1,01/01/08 16:05:32
44500,44,Blood Elf,Rogue,Zul'Farrak,243,01/01/08 16:05:32
31453,41,Blood Elf,Hunter,Stranglethorn Vale,216,01/01/08 16:05:32
32985,41,Blood Elf,Paladin,Stranglethorn Vale,108,01/01/08 16:05:32
41998,41,Blood Elf,Hunter,Badlands,282,01/01/08 16:05:32
61942,45,Blood Elf,Priest,Feralas,-1,01/01/08 16:05:32
53356,42,Blood Elf,Priest,Arathi Highlands,-1,01/01/08 16:05:32
60375,47,Blood Elf,Hunter,Tanaris,251,01/01/08 16:05:37
64141,49,Blood Elf,Warlock,Tanaris,282,01/01/08 16:05:37
48417,50,Blood Elf,Paladin,Tanaris,19,01/01/08 16:05:37
59614,50,Blood Elf,Paladin,Tanaris,167,01/01/08 16:05:37
59162,49,Blood Elf,Mage,Dustwallow Marsh,282,01/01/08 16:05:37
54572,49,Blood Elf,Rogue,Orgrimmar,-1,01/01/08 16:05:37
61573,49,Blood Elf,Paladin,Orgrimmar,110,01/01/08 16:05:37
45968,47,Blood Elf,Warlock,Stranglethorn Vale,282,01/01/08 16:05:37
61579,47,Blood Elf,Mage,Feralas,167,01/01/08 16:05:37
65055,50,Blood Elf,Warlock,Feralas,53,01/01/08 16:05:37
64469,49,Blood Elf,Priest,The Barrens,-1,01/01/08 16:05:37
38305,54,Blood Elf,Mage,Winterspring,53,01/01/08 16:05:42
39826,51,Blood Elf,Mage,Dustwallow Marsh,-1,01/01/08 16:05:42
30070,55,Blood Elf,Paladin,Tirisfal Glades,-1,01/01/08 16:05:42
49721,51,Blood Elf,Warlock,Zul'Farrak,243,01/01/08 16:05:42
41992,52,Blood Elf,Hunter,Azshara,161,01/01/08 16:05:42
39062,55,Blood Elf,Paladin,Badlands,9,01/01/08 16:05:42
47108,51,Blood Elf,Paladin,Western Plaguelands,161,01/01/08 16:05:42
57922,52,Blood Elf,Mage,Western Plaguelands,165,01/01/08 16:05:42
58097,54,Blood Elf,Hunter,Western Plaguelands,174,01/01/08 16:05:42
56756,58,Blood Elf,Mage,Winterspring,161,01/01/08 16:05:47
55932,58,Blood Elf,Mage,Winterspring,251,01/01/08 16:05:47
62829,59,Blood Elf,Mage,Winterspring,282,01/01/08 16:05:47
61773,56,Blood Elf,Warlock,Hellfire Peninsula,269,01/01/08 16:05:47
56544,58,Blood Elf,Hunter,Hellfire Peninsula,282,01/01/08 16:05:47
63202,60,Blood Elf,Priest,Hellfire Peninsula,161,01/01/08 16:05:47
60100,58,Blood Elf,Paladin,Un'Goro Crater,161,01/01/08 16:05:47
64095,60,Blood Elf,Warlock,Un'Goro Crater,288,01/01/08 16:05:47
58750,59,Blood Elf,Priest,Felwood,282,01/01/08 16:05:47
63729,58,Blood Elf,Mage,Arathi Highlands,79,01/01/08 16:05:47
64813,64,Blood Elf,Priest,Blade's Edge Mountains,-1,01/01/08 16:05:52
59446,61,Blood Elf,Mage,Tanaris,167,01/01/08 16:05:52
61893,62,Blood Elf,Warlock,Orgrimmar,-1,01/01/08 16:05:52
61769,65,Blood Elf,Hunter,Undercity,167,01/01/08 16:05:52
62840,64,Blood Elf,Mage,Shattrath City,282,01/01/08 16:05:52
61494,65,Blood Elf,Rogue,Mana-Tombs,167,01/01/08 16:05:52
58815,65,Blood Elf,Mage,Terokkar Forest,220,01/01/08 16:05:52
63401,62,Blood Elf,Hunter,Zangarmarsh,220,01/01/08 16:05:52
61482,62,Blood Elf,Paladin,Zangarmarsh,189,01/01/08 16:05:52
62446,63,Blood Elf,Mage,Zangarmarsh,-1,01/01/08 16:05:52
41411,65,Blood Elf,Warlock,Zangarmarsh,-1,01/01/08 16:05:52
47880,67,Blood Elf,Hunter,Nagrand,53,01/01/08 16:05:57
51768,68,Blood Elf,Mage,Winterspring,161,01/01/08 16:06:02
44245,68,Blood Elf,Mage,Orgrimmar,282,01/01/08 16:06:02
47880,67,Blood Elf,Hunter,Nagrand,53,01/01/08 16:06:02
54534,68,Blood Elf,Priest,Nagrand,-1,01/01/08 16:06:02
51768,68,Blood Elf,Mage,Winterspring,161,01/01/08 16:06:08
61505,69,Blood Elf,Rogue,Tanaris,174,01/01/08 16:06:08
44245,68,Blood Elf,Mage,Orgrimmar,282,01/01/08 16:06:08
47880,67,Blood Elf,Hunter,Nagrand,53,01/01/08 16:06:08
54534,68,Blood Elf,Priest,Nagrand,-1,01/01/08 16:06:08
37038,70,Blood Elf,Paladin,Blade's Edge Mountains,62,01/01/08 16:06:13
53611,70,Blood Elf,Paladin,Karazhan,103,01/01/08 16:06:13
43406,70,Blood Elf,Paladin,Hellfire Ramparts,19,01/01/08 16:06:13
47328,70,Blood Elf,Paladin,Sethekk Halls,167,01/01/08 16:06:13
47368,70,Blood Elf,Paladin,Orgrimmar,281,01/01/08 16:06:13
36442,70,Blood Elf,Paladin,Alterac Valley,-1,01/01/08 16:06:13
9044,70,Blood Elf,Paladin,Coilfang: The Slave Pens,174,01/01/08 16:06:13
45166,70,Blood Elf,Paladin,Coilfang: The Slave Pens,5,01/01/08 16:06:13
39833,70,Blood Elf,Paladin,Old Hillsbrad Foothills,161,01/01/08 16:06:13
34600,70,Blood Elf,Paladin,Shattrath City,62,01/01/08 16:06:13
34454,70,Blood Elf,Paladin,Eye of the Storm,103,01/01/08 16:06:13
39099,70,Blood Elf,Paladin,Terokkar Forest,103,01/01/08 16:06:13
35760,70,Blood Elf,Paladin,The Shattered Halls,53,01/01/08 16:06:13
59548,70,Blood Elf,Paladin,The Steamvault,282,01/01/08 16:06:13
51444,70,Blood Elf,Paladin,Netherstorm,103,01/01/08 16:06:13
37317,70,Blood Elf,Paladin,Netherstorm,103,01/01/08 16:06:13
35051,70,Blood Elf,Paladin,Arathi Basin,9,01/01/08 16:06:13
63335,70,Blood Elf,Hunter,Coilfang: The Slave Pens,103,01/01/08 16:06:18
53170,70,Blood Elf,Hunter,Coilfang: The Slave Pens,103,01/01/08 16:06:18
54775,70,Blood Elf,Hunter,Auchindoun: Shadow Labyrinth,167,01/01/08 16:06:18
55667,70,Blood Elf,Hunter,Eye of the Storm,101,01/01/08 16:06:18
37839,70,Blood Elf,Hunter,Netherstorm,35,01/01/08 16:06:18
58432,70,Blood Elf,Hunter,Netherstorm,53,01/01/08 16:06:18
51932,70,Blood Elf,Rogue,Karazhan,103,01/01/08 16:06:23
64381,70,Blood Elf,Rogue,Shattrath City,79,01/01/08 16:06:23
35583,70,Blood Elf,Rogue,Nagrand,103,01/01/08 16:06:23
58074,70,Blood Elf,Priest,Sethekk Halls,204,01/01/08 16:06:28
59803,70,Blood Elf,Priest,Orgrimmar,-1,01/01/08 16:06:28
55791,70,Blood Elf,Priest,Coilfang: The Slave Pens,104,01/01/08 16:06:28
43945,70,Blood Elf,Priest,Shattrath City,19,01/01/08 16:06:28
59334,70,Blood Elf,Priest,Auchindoun: Shadow Labyrinth,167,01/01/08 16:06:28
48802,70,Blood Elf,Priest,The Steamvault,53,01/01/08 16:06:28
59606,70,Blood Elf,Priest,Netherstorm,165,01/01/08 16:06:28
48024,70,Blood Elf,Priest,Netherstorm,35,01/01/08 16:06:28
58710,70,Blood Elf,Priest,Arathi Basin,5,01/01/08 16:06:28
27879,70,Blood Elf,Warlock,Blade's Edge Mountains,103,01/01/08 16:06:33
38362,70,Blood Elf,Warlock,Sethekk Halls,161,01/01/08 16:06:33
56081,70,Blood Elf,Warlock,Coilfang: The Slave Pens,103,01/01/08 16:06:33
2715,70,Blood Elf,Warlock,Old Hillsbrad Foothills,161,01/01/08 16:06:33
58891,70,Blood Elf,Warlock,Old Hillsbrad Foothills,161,01/01/08 16:06:33
9486,70,Blood Elf,Warlock,Shattrath City,101,01/01/08 16:06:33
34331,70,Blood Elf,Warlock,Shattrath City,104,01/01/08 16:06:33
37133,70,Blood Elf,Warlock,Mana-Tombs,-1,01/01/08 16:06:33
60168,70,Blood Elf,Warlock,Terokkar Forest,5,01/01/08 16:06:33
34664,70,Blood Elf,Warlock,The Shattered Halls,53,01/01/08 16:06:33
58242,70,Blood Elf,Warlock,Feralas,167,01/01/08 16:06:33
62426,70,Blood Elf,Warlock,Western Plaguelands,174,01/01/08 16:06:33
55051,70,Blood Elf,Mage,Blade's Edge Mountains,103,01/01/08 16:06:39
31704,70,Blood Elf,Mage,Hellfire Ramparts,103,01/01/08 16:06:39
52733,70,Blood Elf,Mage,Alterac Valley,53,01/01/08 16:06:39
45271,70,Blood Elf,Mage,Coilfang: The Slave Pens,104,01/01/08 16:06:39
37568,70,Blood Elf,Mage,Coilfang: The Slave Pens,189,01/01/08 16:06:39
34337,70,Blood Elf,Mage,Ruins of Lordaeron,186,01/01/08 16:06:39
46860,70,Blood Elf,Mage,The Steamvault,103,01/01/08 16:06:39
65295,9,Orc,Warrior,Durotar,-1,01/01/08 16:12:12
65494,12,Orc,Hunter,Durotar,-1,01/01/08 16:12:12
25874,34,Orc,Warlock,Durotar,243,01/01/08 16:12:12
1501,52,Orc,Warrior,Blasted Lands,-1,01/01/08 16:12:12
3029,63,Orc,Warrior,Shattrath City,5,01/01/08 16:12:17
61239,69,Orc,Hunter,Blade's Edge Mountains,243,01/01/08 16:12:22
22937,69,Orc,Rogue,Shattrath City,243,01/01/08 16:12:22
15218,65,Orc,Hunter,Terokkar Forest,53,01/01/08 16:12:22
22044,70,Orc,Warrior,Orgrimmar,103,01/01/08 16:12:27
33256,70,Orc,Warrior,Warsong Gulch,53,01/01/08 16:12:27
65046,70,Orc,Warrior,Shattrath City,282,01/01/08 16:12:27
22458,70,Orc,Warrior,Eye of the Storm,103,01/01/08 16:12:27
64919,70,Orc,Warrior,Eye of the Storm,-1,01/01/08 16:12:27
62,70,Orc,Warrior,Nagrand,5,01/01/08 16:12:27
22152,70,Orc,Warrior,The Mechanar,53,01/01/08 16:12:27
2796,70,Orc,Hunter,Blade's Edge Mountains,19,01/01/08 16:12:32
61833,70,Orc,Hunter,Blade's Edge Mountains,-1,01/01/08 16:12:32
34045,70,Orc,Hunter,Blade's Edge Mountains,104,01/01/08 16:12:32
22218,70,Orc,Hunter,Blade's Edge Mountains,101,01/01/08 16:12:32
3344,70,Orc,Hunter,Hellfire Ramparts,97,01/01/08 16:12:32
9,70,Orc,Hunter,Orgrimmar,79,01/01/08 16:12:32
15605,70,Orc,Hunter,Alterac Valley,103,01/01/08 16:12:32
22594,70,Orc,Hunter,Alterac Valley,35,01/01/08 16:12:32
44477,70,Orc,Hunter,Shadowmoon Valley,167,01/01/08 16:12:32
423,70,Orc,Hunter,Shattrath City,62,01/01/08 16:12:32
7127,70,Orc,Hunter,Shattrath City,5,01/01/08 16:12:32
22271,70,Orc,Hunter,Shattrath City,101,01/01/08 16:12:32
22031,70,Orc,Hunter,Eye of the Storm,104,01/01/08 16:12:32
23186,70,Orc,Hunter,Terokkar Forest,103,01/01/08 16:12:32
50280,70,Orc,Hunter,Terokkar Forest,161,01/01/08 16:12:32
58724,70,Orc,Hunter,Zul'Farrak,243,01/01/08 16:12:32
1379,70,Orc,Hunter,Nagrand,53,01/01/08 16:12:32
18003,70,Orc,Hunter,Zangarmarsh,161,01/01/08 16:12:32
62580,70,Orc,Hunter,Arathi Basin,216,01/01/08 16:12:32
6691,70,Orc,Hunter,Arathi Basin,79,01/01/08 16:12:32
980,70,Orc,Hunter,Arathi Basin,79,01/01/08 16:12:32
499,70,Orc,Hunter,Arathi Basin,19,01/01/08 16:12:32
61421,70,Orc,Rogue,Coilfang: The Slave Pens,103,01/01/08 16:12:37
45536,70,Orc,Rogue,Arathi Basin,103,01/01/08 16:12:37
9085,70,Orc,Shaman,Orgrimmar,101,01/01/08 16:12:42
23605,70,Orc,Warlock,Orgrimmar,243,01/01/08 16:12:48
49719,70,Orc,Warlock,Shattrath City,79,01/01/08 16:12:48
44813,46,Tauren,Druid,Orgrimmar,189,01/01/08 16:12:53
